Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,45588,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,45167,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,45019,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,45295,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,47091,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,45011,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,46365,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,40714,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,45446,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,31406,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,32000,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,34000,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,32760,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,37008,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,34403,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,33008,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,34000,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,30000,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,70068,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,76014,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,81273,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,54494,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,34639,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,24586,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,24992,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,39776,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,40397,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,31589,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,36017,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,37505,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,38425,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,40652,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,44282,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,42484,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,32045,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,50176,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,41054,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,42561,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,43415,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,50817,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,53035,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,50019,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,15419,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,13959,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,15498,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,16171,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,12936,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,12952,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,15484,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,16134,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,16094,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,16849,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,17110,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,16046,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,17259,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,15744,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,18582,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,16372,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,19613,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,19912,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,16105,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,20002,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,19623,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,18497,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,21833,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,21272,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,23292,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,22052,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,21991,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,25486,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,26160,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,26125,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,26271,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,26092,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,28303,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,28645,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,26972,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,28226,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,28457,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,28805,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,29782,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,28508,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,31158,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,26163,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,31177,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,29756,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,31537,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,31759,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,32924,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,32509,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,32366,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,33587,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,35878,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,36909,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,36070,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,35845,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,17623,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,17855,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,17226,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,17630,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,17708,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,17748,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,17592,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,21398,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,22487,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,23763,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,24254,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,24556,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,25572,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,26412,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,26297,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,27843,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,27929,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,28862,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,29855,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,32928,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,34934,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,37363,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,38530,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,39060,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,39418,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,39773,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,40391,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,41108,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,42470,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,43018,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,43465,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,43446,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,43750,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,43453,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,43487,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,44168,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,44322,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,41974,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,42519,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,44007,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,43879,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,44691,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,45426,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,45365,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,45739,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,46201,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,47052,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,48948,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,49985,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,50153,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,49802,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,51360,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,51520,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,51348,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,21429,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,28367,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,28700,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,28665,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,28389,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,25594,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,27988,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,27374,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,28022,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,27937,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,30407,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,31830,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,30737,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,30115,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,31020,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,37893,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,34665,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,39547,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,32726,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,28356,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,35366,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,33223,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,28305,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,33608,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,37111,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,37873,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,34220,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,30356,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,35723,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,37787,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,40469,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,39597,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,38758,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,40097,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,40683,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,44722,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,41727,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,45053,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,39994,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,36896,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,38661,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,47267,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,47639,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,41580,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,43573,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,41426,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,43257,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,39285,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,39883,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,44187,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,35717,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,41404,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,43363,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,43478,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,27381,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,28275,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,26039,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,28362,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,27451,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,28013,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,30575,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,32431,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,30000,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,24027,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,28118,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,28511,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,24487,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,22056,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,20261,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,31171,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,31384,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,31434,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,26882,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,30099,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,29761,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,28356,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,22597,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,27765,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,28348,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,28127,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,27986,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,27855,Fc,Calculated data
